order_id,date,customer_id,product_id,employee_id,region,units_sold,revenue,month,product_name,category,supplier,cost_price,selling_price,budget,impressions,conversions,roi
104416,2023-01-01,6852,P101,2429,West,1,150,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104417,2023-04-15,7106,P105,1750,East,2,120,4,Protein Powder,Health,NutriLabs,20,60,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104418,2023-06-25,6645,P103,2717,North,1,180,6,Office Chair,Furniture,ComfortWorks,70,180,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104419,2023-02-18,6429,P101,2935,South,1,150,2,Smart Watch,Electronics,TechSupply,80,150,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104420,2023-06-17,8441,P102,2631,North,1,95,6,Running Shoes,Sports,FitGear,40,95,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104421,2023-11-14,5919,P105,1568,East,3,180,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
104422,2023-09-28,7112,P105,1452,North,1,60,9,Protein Powder,Health,NutriLabs,20,60,25930.425,491309.95,5210.25,253.85700000000003
104423,2023-06-07,8951,P104,1058,South,2,50,6,T-shirt,Clothing,UrbanWear,10,25,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104424,2023-01-21,9095,P104,2320,North,2,50,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104425,2024-01-27,5411,P105,2184,North,3,180,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104426,2024-01-26,9393,P102,1684,South,1,95,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104427,2023-04-15,8299,P101,1866,East,2,300,4,Smart Watch,Electronics,TechSupply,80,150,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104428,2023-10-17,7858,P104,1068,West,1,25,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104429,2023-05-01,6220,P101,2430,South,3,450,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104430,2023-07-11,7290,P102,2197,East,1,95,7,Running Shoes,Sports,FitGear,40,95,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104431,2024-03-01,7750,P101,1356,East,4,600,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104432,2023-08-17,5753,P105,2918,North,1,60,8,Protein Powder,Health,NutriLabs,20,60,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104433,2024-05-10,6486,P104,2311,South,2,50,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104434,2023-06-30,9353,P102,2587,East,4,380,6,Running Shoes,Sports,FitGear,40,95,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104435,2023-12-18,9246,P105,2229,East,3,180,12,Protein Powder,Health,NutriLabs,20,60,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104436,2023-08-13,6440,P102,1884,East,3,285,8,Running Shoes,Sports,FitGear,40,95,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104437,2024-03-29,8371,P104,2056,North,3,75,3,T-shirt,Clothing,UrbanWear,10,25,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104438,2023-08-22,7206,P101,1452,South,4,600,8,Smart Watch,Electronics,TechSupply,80,150,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104439,2023-09-23,6930,P102,1952,North,1,95,9,Running Shoes,Sports,FitGear,40,95,25930.425,491309.95,5210.25,253.85700000000003
104440,2023-12-12,7369,P104,2186,East,3,75,12,T-shirt,Clothing,UrbanWear,10,25,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104441,2023-11-10,6771,P105,2769,East,2,120,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
104442,2024-05-13,8770,P104,2973,West,2,50,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104443,2023-12-31,7252,P101,1232,South,1,150,12,Smart Watch,Electronics,TechSupply,80,150,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104444,2023-08-06,7162,P104,1110,South,3,75,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104445,2023-07-30,6091,P105,1485,South,3,180,7,Protein Powder,Health,NutriLabs,20,60,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104446,2023-04-09,7469,P105,2849,East,4,240,4,Protein Powder,Health,NutriLabs,20,60,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104447,2023-04-19,6410,P102,1725,East,2,190,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104448,2024-01-23,5843,P105,1069,East,2,120,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104449,2023-12-11,6662,P103,1502,South,1,180,12,Office Chair,Furniture,ComfortWorks,70,180,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104450,2023-09-10,9765,P105,1629,West,4,240,9,Protein Powder,Health,NutriLabs,20,60,25930.425,491309.95,5210.25,253.85700000000003
104451,2024-01-27,5877,P101,1999,North,4,600,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104452,2023-01-12,9042,P105,2121,North,1,60,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104453,2023-04-28,9695,P102,2079,West,2,190,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104454,2023-03-29,8631,P105,2795,East,3,180,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104455,2023-12-10,7850,P104,1321,East,3,75,12,T-shirt,Clothing,UrbanWear,10,25,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104456,2023-07-28,8907,P104,2928,West,1,25,7,T-shirt,Clothing,UrbanWear,10,25,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104457,2024-02-13,6561,P104,2373,West,4,100,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104458,2024-04-25,6111,P103,2917,North,2,360,4,Office Chair,Furniture,ComfortWorks,70,180,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104459,2024-02-15,7154,P102,1658,North,2,190,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104460,2023-05-10,9332,P104,2598,East,2,50,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104461,2023-11-25,5203,P104,2723,West,4,100,11,T-shirt,Clothing,UrbanWear,10,25,30436.1,422552.6,4626.4,205.669
104462,2023-07-02,9676,P104,2458,South,3,75,7,T-shirt,Clothing,UrbanWear,10,25,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104463,2024-03-17,7639,P102,2352,East,4,380,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104464,2024-02-21,5863,P104,2156,South,4,100,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104465,2023-03-24,8709,P103,1399,North,3,540,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104466,2023-09-11,9968,P104,2497,West,1,25,9,T-shirt,Clothing,UrbanWear,10,25,25930.425,491309.95,5210.25,253.85700000000003
104467,2024-03-08,8021,P101,2926,North,2,300,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104468,2023-01-05,9632,P103,2537,North,3,540,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104469,2023-10-30,5533,P101,1845,North,4,600,10,Smart Watch,Electronics,TechSupply,80,150,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104470,2024-04-12,5739,P104,2182,East,3,75,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104471,2023-01-24,6838,P104,1341,North,1,25,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104472,2023-05-01,9406,P102,1416,South,4,380,5,Running Shoes,Sports,FitGear,40,95,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104473,2023-04-05,7312,P101,2575,South,2,300,4,Smart Watch,Electronics,TechSupply,80,150,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104474,2024-03-03,7929,P101,2008,East,1,150,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104475,2024-03-27,5373,P105,2150,West,3,180,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104476,2023-08-12,8948,P105,1698,West,3,180,8,Protein Powder,Health,NutriLabs,20,60,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104477,2023-08-27,7658,P105,2758,North,1,60,8,Protein Powder,Health,NutriLabs,20,60,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104478,2023-08-15,8494,P105,2874,North,4,240,8,Protein Powder,Health,NutriLabs,20,60,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104479,2023-05-22,9315,P101,1389,South,1,150,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104480,2024-02-24,6500,P102,1429,North,4,380,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104481,2023-02-20,5519,P105,1807,South,1,60,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104482,2024-01-25,5362,P101,1766,South,2,300,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104483,2023-05-25,6476,P102,2194,East,1,95,5,Running Shoes,Sports,FitGear,40,95,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104484,2023-12-04,9719,P102,1877,West,1,95,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104485,2023-11-24,7012,P105,1969,East,1,60,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
104486,2023-11-03,8324,P101,2520,East,3,450,11,Smart Watch,Electronics,TechSupply,80,150,30436.1,422552.6,4626.4,205.669
104487,2023-02-21,6952,P103,1523,North,3,540,2,Office Chair,Furniture,ComfortWorks,70,180,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104488,2023-01-12,9308,P101,2369,North,1,150,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104489,2023-12-03,9969,P102,1771,West,3,285,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104490,2023-04-05,5530,P104,2138,North,1,25,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104491,2024-01-06,9543,P105,1826,West,1,60,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104492,2023-05-09,9147,P102,1048,West,1,95,5,Running Shoes,Sports,FitGear,40,95,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104493,2023-01-11,7702,P103,2796,West,3,540,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104494,2024-05-04,6577,P103,1380,North,2,360,5,Office Chair,Furniture,ComfortWorks,70,180,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104495,2023-09-29,6631,P103,1861,East,2,360,9,Office Chair,Furniture,ComfortWorks,70,180,25930.425,491309.95,5210.25,253.85700000000003
104496,2023-12-23,7386,P103,1407,South,3,540,12,Office Chair,Furniture,ComfortWorks,70,180,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104497,2024-01-04,5846,P101,2901,South,2,300,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104498,2023-04-02,5895,P102,2894,East,4,380,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104499,2023-01-09,6840,P103,2954,South,2,360,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104500,2024-01-10,6356,P102,1132,East,2,190,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104501,2023-05-03,6619,P102,2796,West,1,95,5,Running Shoes,Sports,FitGear,40,95,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104502,2023-09-21,6870,P104,2223,North,1,25,9,T-shirt,Clothing,UrbanWear,10,25,25930.425,491309.95,5210.25,253.85700000000003
104503,2023-10-08,7246,P101,2269,East,2,300,10,Smart Watch,Electronics,TechSupply,80,150,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104504,2024-04-02,6462,P104,1482,East,1,25,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104505,2024-02-28,7197,P105,2590,North,3,180,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104506,2024-03-26,6962,P105,1192,West,1,60,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104507,2023-04-29,6363,P105,1705,North,4,240,4,Protein Powder,Health,NutriLabs,20,60,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104508,2024-02-11,9731,P104,1518,North,1,25,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104509,2023-07-09,8602,P102,1014,West,1,95,7,Running Shoes,Sports,FitGear,40,95,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104510,2023-10-06,5858,P105,1589,South,1,60,10,Protein Powder,Health,NutriLabs,20,60,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104511,2023-10-27,8217,P105,2996,East,1,60,10,Protein Powder,Health,NutriLabs,20,60,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104512,2023-02-25,5777,P104,1939,South,1,25,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104513,2023-07-15,5049,P102,1156,South,2,190,7,Running Shoes,Sports,FitGear,40,95,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104514,2024-01-14,7608,P105,2649,East,2,120,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104515,2024-05-12,8682,P101,2537,West,1,150,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104516,2023-01-23,5375,P105,1697,South,4,240,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104517,2023-09-22,5022,P104,2350,West,1,25,9,T-shirt,Clothing,UrbanWear,10,25,25930.425,491309.95,5210.25,253.85700000000003
104518,2023-09-02,7672,P104,2801,South,1,25,9,T-shirt,Clothing,UrbanWear,10,25,25930.425,491309.95,5210.25,253.85700000000003
104519,2023-09-17,9378,P101,1979,West,3,450,9,Smart Watch,Electronics,TechSupply,80,150,25930.425,491309.95,5210.25,253.85700000000003
104520,2024-02-22,6029,P102,2496,North,1,95,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104521,2023-08-19,9375,P101,1310,North,4,600,8,Smart Watch,Electronics,TechSupply,80,150,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104522,2023-07-29,7645,P105,2625,North,4,240,7,Protein Powder,Health,NutriLabs,20,60,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104523,2023-06-11,5392,P104,2449,South,3,75,6,T-shirt,Clothing,UrbanWear,10,25,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104524,2024-01-12,8517,P102,2477,West,1,95,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104525,2023-12-20,6093,P105,1451,West,1,60,12,Protein Powder,Health,NutriLabs,20,60,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104526,2023-06-19,6497,P101,2991,South,2,300,6,Smart Watch,Electronics,TechSupply,80,150,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104527,2024-01-22,5483,P105,2548,West,4,240,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104528,2023-12-05,7857,P101,1164,North,3,450,12,Smart Watch,Electronics,TechSupply,80,150,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104529,2023-10-17,9923,P103,2159,East,1,180,10,Office Chair,Furniture,ComfortWorks,70,180,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104530,2024-04-18,8922,P103,1251,North,1,180,4,Office Chair,Furniture,ComfortWorks,70,180,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104531,2023-08-15,7223,P104,1551,East,2,50,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104532,2023-12-27,5230,P102,2884,East,2,190,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104533,2023-12-29,5086,P104,2626,South,1,25,12,T-shirt,Clothing,UrbanWear,10,25,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104534,2024-04-23,9484,P105,1136,West,3,180,4,Protein Powder,Health,NutriLabs,20,60,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104535,2023-02-12,6643,P103,1973,North,2,360,2,Office Chair,Furniture,ComfortWorks,70,180,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
